bbox_x1,bbox_y1,bbox_x2,bbox_y2,label,fname,labels
162,216,871,556,65,cars_train/04606.jpg,Chevrolet Cobalt SS 2010
29,66,463,307,105,cars_train/04607.jpg,Ford F-450 Super Duty Crew Cab 2012
4,60,519,283,6,cars_train/04608.jpg,Acura ZDX Hatchback 2012
117,134,789,538,160,cars_train/04609.jpg,Mercedes-Benz 300-Class Convertible 1993
15,43,271,198,69,cars_train/04610.jpg,Chevrolet Silverado 1500 Classic Extended Cab 2007
595,348,1554,659,10,cars_train/04611.jpg,Aston Martin Virage Coupe 2012
49,36,227,130,104,cars_train/04612.jpg,Fisker Karma Sedan 2012
76,153,477,362,41,cars_train/04613.jpg,Bentley Continental GT Coupe 2012
15,84,457,271,194,cars_train/04614.jpg,Volvo XC90 SUV 2007
345,152,634,400,93,cars_train/04615.jpg,Dodge Durango SUV 2012
45,247,864,642,91,cars_train/04616.jpg,Dodge Magnum Wagon 2008
163,135,1378,880,111,cars_train/04617.jpg,Ford GT Coupe 2006
4,42,416,345,113,cars_train/04618.jpg,Ford F-150 Regular Cab 2007
9,40,255,163,50,cars_train/04619.jpg,Cadillac CTS-V Sedan 2012
30,183,503,383,80,cars_train/04620.jpg,Chrysler PT Cruiser Convertible 2008
93,239,907,661,137,cars_train/04621.jpg,Hyundai Sonata Sedan 2012
22,74,477,275,73,cars_train/04622.jpg,Chevrolet Silverado 1500 Extended Cab 2012
23,20,275,185,70,cars_train/04624.jpg,Chevrolet Express Van 2007
7,28,249,180,69,cars_train/04625.jpg,Chevrolet Silverado 1500 Classic Extended Cab 2007
4,49,628,329,66,cars_train/04626.jpg,Chevrolet Malibu Hybrid Sedan 2010
73,146,566,344,151,cars_train/04627.jpg,Lamborghini Gallardo LP 570-4 Superleggera 2012
263,278,939,561,172,cars_train/04628.jpg,Porsche Panamera Sedan 2012
17,148,692,376,65,cars_train/04629.jpg,Chevrolet Cobalt SS 2010
86,178,462,315,33,cars_train/04630.jpg,BMW M3 Coupe 2012
68,138,591,469,6,cars_train/04631.jpg,Acura ZDX Hatchback 2012
10,30,367,191,180,cars_train/04632.jpg,Suzuki Aerio Sedan 2007
7,17,277,166,135,cars_train/04633.jpg,Hyundai Accent Sedan 2012
28,66,279,208,161,cars_train/04636.jpg,Mercedes-Benz C-Class Sedan 2012
18,69,582,392,183,cars_train/04637.jpg,Suzuki SX4 Sedan 2012
16,241,997,589,74,cars_train/04638.jpg,Chevrolet Silverado 1500 Regular Cab 2012
11,27,250,164,189,cars_train/04640.jpg,Volkswagen Golf Hatchback 2012
11,55,495,364,185,cars_train/04641.jpg,Toyota Sequoia SUV 2012
41,35,606,269,49,cars_train/04642.jpg,Buick Enclave SUV 2012
14,26,467,351,80,cars_train/04643.jpg,Chrysler PT Cruiser Convertible 2008
46,107,580,374,26,cars_train/04644.jpg,BMW 1 Series Convertible 2012
167,113,548,378,167,cars_train/04645.jpg,Nissan Leaf Hatchback 2012
329,72,823,341,118,cars_train/04647.jpg,GMC Savana Van 2012
119,114,533,407,171,cars_train/04649.jpg,Plymouth Neon Coupe 1999
11,59,253,138,21,cars_train/04650.jpg,Audi S5 Coupe 2012
26,118,1009,541,4,cars_train/04651.jpg,Acura TSX Sedan 2012
48,135,543,383,10,cars_train/04652.jpg,Aston Martin Virage Coupe 2012
13,8,255,169,64,cars_train/04653.jpg,Chevrolet Avalanche Crew Cab 2012
9,11,824,489,183,cars_train/04655.jpg,Suzuki SX4 Sedan 2012
4,23,280,220,145,cars_train/04656.jpg,Jeep Wrangler SUV 2012
28,21,286,178,64,cars_train/04657.jpg,Chevrolet Avalanche Crew Cab 2012
173,80,1129,772,46,cars_train/04658.jpg,Buick Regal GS 2012
134,102,488,255,168,cars_train/04659.jpg,Nissan NV Passenger Van 2012
243,197,889,654,163,cars_train/04660.jpg,Mercedes-Benz E-Class Sedan 2012
12,65,468,278,127,cars_train/04662.jpg,Honda Accord Coupe 2012
105,447,1309,1019,169,cars_train/04663.jpg,Nissan Juke Hatchback 2012
5,30,314,212,99,cars_train/04664.jpg,FIAT 500 Convertible 2012
135,86,463,300,175,cars_train/04665.jpg,Rolls-Royce Ghost Sedan 2012
3,9,91,59,122,cars_train/04667.jpg,Geo Metro Convertible 1993
39,72,701,461,107,cars_train/04670.jpg,Ford Freestar Minivan 2007
241,244,1408,928,13,cars_train/04671.jpg,Audi TTS Coupe 2012
39,229,744,715,147,cars_train/04672.jpg,Jeep Grand Cherokee SUV 2012
25,120,623,367,24,cars_train/04673.jpg,Audi TT RS Coupe 2012
40,52,539,343,156,cars_train/04674.jpg,MINI Cooper Roadster Convertible 2012
84,184,1279,875,106,cars_train/04677.jpg,Ford Mustang Convertible 2007
41,104,455,264,48,cars_train/04679.jpg,Buick Verano Sedan 2012
121,194,570,475,47,cars_train/04681.jpg,Buick Rainier SUV 2007
14,108,629,386,137,cars_train/04682.jpg,Hyundai Sonata Sedan 2012
289,325,925,711,130,cars_train/04684.jpg,Hyundai Santa Fe SUV 2012
10,137,306,289,151,cars_train/04686.jpg,Lamborghini Gallardo LP 570-4 Superleggera 2012
150,55,488,367,75,cars_train/04688.jpg,Chrysler Aspen SUV 2009
278,284,917,539,20,cars_train/04689.jpg,Audi S5 Convertible 2012
38,201,761,452,5,cars_train/04691.jpg,Acura Integra Type R 2001
4,1,223,120,108,cars_train/04692.jpg,Ford Expedition EL SUV 2009
1,143,636,343,35,cars_train/04693.jpg,BMW M6 Convertible 2010
30,43,978,754,158,cars_train/04694.jpg,Mazda Tribute SUV 2011
29,94,456,261,80,cars_train/04695.jpg,Chrysler PT Cruiser Convertible 2008
101,146,565,395,19,cars_train/04696.jpg,Audi S6 Sedan 2011
122,110,533,381,176,cars_train/04698.jpg,Rolls-Royce Phantom Sedan 2012
19,89,730,444,93,cars_train/04700.jpg,Dodge Durango SUV 2012
5,113,568,381,97,cars_train/04701.jpg,Eagle Talon Hatchback 1998
13,29,285,188,18,cars_train/04702.jpg,Audi TT Hatchback 2011
16,136,492,360,119,cars_train/04705.jpg,GMC Yukon Hybrid SUV 2012
144,76,831,663,29,cars_train/04706.jpg,BMW 3 Series Wagon 2012
14,7,478,272,67,cars_train/04707.jpg,Chevrolet TrailBlazer SS 2009
63,175,290,315,103,cars_train/04708.jpg,Ferrari 458 Italia Coupe 2012
25,156,610,363,167,cars_train/04710.jpg,Nissan Leaf Hatchback 2012
45,114,557,373,74,cars_train/04711.jpg,Chevrolet Silverado 1500 Regular Cab 2012
175,148,488,345,179,cars_train/04712.jpg,Spyker C8 Coupe 2009
24,114,618,366,64,cars_train/04713.jpg,Chevrolet Avalanche Crew Cab 2012
13,123,594,354,36,cars_train/04714.jpg,BMW X3 SUV 2012
25,18,476,234,125,cars_train/04715.jpg,Honda Odyssey Minivan 2012
116,196,376,307,123,cars_train/04716.jpg,HUMMER H3T Crew Cab 2010
24,122,447,268,127,cars_train/04717.jpg,Honda Accord Coupe 2012
44,35,404,223,72,cars_train/04718.jpg,Chevrolet Malibu Sedan 2007
66,48,609,438,31,cars_train/04719.jpg,BMW X5 SUV 2007
24,45,207,142,73,cars_train/04721.jpg,Chevrolet Silverado 1500 Extended Cab 2012
105,58,720,331,62,cars_train/04723.jpg,Chevrolet Sonic Sedan 2012
27,65,567,361,8,cars_train/04724.jpg,Aston Martin V8 Vantage Coupe 2012
208,203,794,499,8,cars_train/04725.jpg,Aston Martin V8 Vantage Coupe 2012
158,233,873,529,186,cars_train/04726.jpg,Toyota Camry Sedan 2012
17,45,244,147,87,cars_train/04728.jpg,Dodge Sprinter Cargo Van 2009
20,6,633,451,168,cars_train/04730.jpg,Nissan NV Passenger Van 2012
92,123,921,619,119,cars_train/04731.jpg,GMC Yukon Hybrid SUV 2012
23,116,623,392,125,cars_train/04732.jpg,Honda Odyssey Minivan 2012
1,66,584,322,19,cars_train/04733.jpg,Audi S6 Sedan 2011
21,18,635,386,168,cars_train/04734.jpg,Nissan NV Passenger Van 2012
114,59,507,333,153,cars_train/04735.jpg,Land Rover Range Rover SUV 2012
12,106,778,467,31,cars_train/04736.jpg,BMW X5 SUV 2007
87,78,503,337,31,cars_train/04737.jpg,BMW X5 SUV 2007
36,91,181,172,150,cars_train/04739.jpg,Lamborghini Aventador Coupe 2012
72,88,378,250,45,cars_train/04741.jpg,Bugatti Veyron 16.4 Coupe 2009
17,32,578,300,34,cars_train/04742.jpg,BMW M5 Sedan 2010
26,21,287,159,103,cars_train/04743.jpg,Ferrari 458 Italia Coupe 2012
2,1,280,96,17,cars_train/04744.jpg,Audi 100 Wagon 1994
3,31,283,145,156,cars_train/04745.jpg,MINI Cooper Roadster Convertible 2012
48,103,2497,1572,39,cars_train/04746.jpg,Bentley Arnage Sedan 2009
378,125,973,689,38,cars_train/04747.jpg,Bentley Continental Supersports Conv. Convertible 2012
38,58,404,293,124,cars_train/04748.jpg,HUMMER H2 SUT Crew Cab 2009
17,54,212,157,8,cars_train/04750.jpg,Aston Martin V8 Vantage Coupe 2012
144,214,636,522,143,cars_train/04751.jpg,Jaguar XK XKR 2012
97,134,602,396,99,cars_train/04752.jpg,FIAT 500 Convertible 2012
53,103,483,379,13,cars_train/04753.jpg,Audi TTS Coupe 2012
30,84,246,156,127,cars_train/04756.jpg,Honda Accord Coupe 2012
54,83,736,436,51,cars_train/04757.jpg,Cadillac SRX SUV 2012
62,260,974,587,16,cars_train/04758.jpg,Audi 100 Sedan 1994
47,39,371,270,116,cars_train/04759.jpg,Ford Fiesta Sedan 2012
18,199,1581,1090,33,cars_train/04760.jpg,BMW M3 Coupe 2012
52,44,509,358,58,cars_train/04761.jpg,Chevrolet Camaro Convertible 2012
58,254,1582,991,181,cars_train/04762.jpg,Suzuki Kizashi Sedan 2012
5,145,996,594,146,cars_train/04763.jpg,Jeep Liberty SUV 2012
23,38,263,145,128,cars_train/04764.jpg,Honda Accord Sedan 2012
66,222,513,339,151,cars_train/04765.jpg,Lamborghini Gallardo LP 570-4 Superleggera 2012
249,154,981,569,166,cars_train/04766.jpg,Mitsubishi Lancer Sedan 2012
18,62,352,254,47,cars_train/04767.jpg,Buick Rainier SUV 2007
32,105,988,658,62,cars_train/04768.jpg,Chevrolet Sonic Sedan 2012
6,87,210,164,29,cars_train/04769.jpg,BMW 3 Series Wagon 2012
70,57,526,384,99,cars_train/04770.jpg,FIAT 500 Convertible 2012
14,31,270,166,40,cars_train/04771.jpg,Bentley Mulsanne Sedan 2011
7,17,249,187,75,cars_train/04772.jpg,Chrysler Aspen SUV 2009
47,185,999,696,166,cars_train/04773.jpg,Mitsubishi Lancer Sedan 2012
18,31,620,387,53,cars_train/04774.jpg,Chevrolet Silverado 1500 Hybrid Crew Cab 2012
67,168,685,499,172,cars_train/04775.jpg,Porsche Panamera Sedan 2012
367,418,1030,669,95,cars_train/04776.jpg,Dodge Charger Sedan 2012
20,72,769,515,30,cars_train/04778.jpg,BMW 6 Series Convertible 2007
50,44,230,156,38,cars_train/04779.jpg,Bentley Continental Supersports Conv. Convertible 2012
77,49,508,305,191,cars_train/04780.jpg,Volkswagen Beetle Hatchback 2012
71,186,1206,781,156,cars_train/04781.jpg,MINI Cooper Roadster Convertible 2012
50,83,394,268,37,cars_train/04782.jpg,BMW Z4 Convertible 2012
176,298,718,498,40,cars_train/04783.jpg,Bentley Mulsanne Sedan 2011
7,8,375,234,94,cars_train/04784.jpg,Dodge Durango SUV 2007
47,97,612,377,113,cars_train/04785.jpg,Ford F-150 Regular Cab 2007
17,48,859,396,78,cars_train/04786.jpg,Chrysler 300 SRT-8 2010
55,84,976,679,131,cars_train/04788.jpg,Hyundai Tucson SUV 2012
46,35,593,352,102,cars_train/04789.jpg,Ferrari 458 Italia Convertible 2012
126,97,882,704,118,cars_train/04790.jpg,GMC Savana Van 2012
9,196,1008,504,152,cars_train/04791.jpg,Lamborghini Diablo Coupe 2001
41,51,215,152,30,cars_train/04792.jpg,BMW 6 Series Convertible 2007
5,82,550,442,84,cars_train/04793.jpg,Dodge Caravan Minivan 1997
63,26,436,296,46,cars_train/04794.jpg,Buick Regal GS 2012
40,14,856,486,106,cars_train/04796.jpg,Ford Mustang Convertible 2007
4,13,189,132,79,cars_train/04797.jpg,Chrysler Crossfire Convertible 2008
7,18,192,127,114,cars_train/04798.jpg,Ford Focus Sedan 2007
13,41,300,174,68,cars_train/04799.jpg,Chevrolet Silverado 2500HD Regular Cab 2012
67,364,1549,1063,188,cars_train/04801.jpg,Toyota 4Runner SUV 2012
34,19,772,488,149,cars_train/04805.jpg,Lamborghini Reventon Coupe 2008
228,316,1913,1230,28,cars_train/04806.jpg,BMW 3 Series Sedan 2012
17,69,682,436,139,cars_train/04807.jpg,Hyundai Azera Sedan 2012
106,59,337,284,158,cars_train/04808.jpg,Mazda Tribute SUV 2011
94,190,1597,991,28,cars_train/04810.jpg,BMW 3 Series Sedan 2012
16,59,466,241,43,cars_train/04812.jpg,Bentley Continental Flying Spur Sedan 2007
31,81,608,391,133,cars_train/04815.jpg,Hyundai Sonata Hybrid Sedan 2012
79,84,528,327,2,cars_train/04816.jpg,Acura TL Sedan 2012
71,116,561,423,49,cars_train/04817.jpg,Buick Enclave SUV 2012
19,141,586,371,11,cars_train/04818.jpg,Audi RS 4 Convertible 2008
26,116,485,308,21,cars_train/04819.jpg,Audi S5 Coupe 2012
7,62,418,214,61,cars_train/04821.jpg,Chevrolet Tahoe Hybrid SUV 2012
64,24,274,150,24,cars_train/04822.jpg,Audi TT RS Coupe 2012
137,417,1822,1130,161,cars_train/04824.jpg,Mercedes-Benz C-Class Sedan 2012
102,211,786,485,6,cars_train/04825.jpg,Acura ZDX Hatchback 2012
18,79,480,304,152,cars_train/04826.jpg,Lamborghini Diablo Coupe 2001
68,125,572,363,110,cars_train/04829.jpg,Ford Ranger SuperCab 2011
61,167,589,464,39,cars_train/04830.jpg,Bentley Arnage Sedan 2009
18,84,254,175,83,cars_train/04831.jpg,Dodge Caliber Wagon 2007
36,103,544,310,5,cars_train/04833.jpg,Acura Integra Type R 2001
1,39,252,172,155,cars_train/04834.jpg,Lincoln Town Car Sedan 2011
9,31,636,443,94,cars_train/04835.jpg,Dodge Durango SUV 2007
32,62,272,189,161,cars_train/04836.jpg,Mercedes-Benz C-Class Sedan 2012
40,73,1561,964,90,cars_train/04837.jpg,Dodge Dakota Club Cab 2007
20,40,166,99,106,cars_train/04838.jpg,Ford Mustang Convertible 2007
172,358,1109,834,14,cars_train/04839.jpg,Audi R8 Coupe 2012
1066,1244,4030,2247,33,cars_train/04840.jpg,BMW M3 Coupe 2012
86,162,472,393,23,cars_train/04841.jpg,Audi S4 Sedan 2007
18,17,256,194,115,cars_train/04842.jpg,Ford E-Series Wagon Van 2012
47,69,603,453,128,cars_train/04843.jpg,Honda Accord Sedan 2012
5,60,285,155,69,cars_train/04845.jpg,Chevrolet Silverado 1500 Classic Extended Cab 2007
28,68,442,287,154,cars_train/04846.jpg,Land Rover LR2 SUV 2012
54,189,1474,921,84,cars_train/04847.jpg,Dodge Caravan Minivan 1997
17,104,353,201,15,cars_train/04848.jpg,Audi V8 Sedan 1994
13,48,442,257,176,cars_train/04849.jpg,Rolls-Royce Phantom Sedan 2012
65,67,581,410,134,cars_train/04851.jpg,Hyundai Elantra Sedan 2007
49,152,943,621,177,cars_train/04852.jpg,Scion xD Hatchback 2012
113,89,953,1469,169,cars_train/04853.jpg,Nissan Juke Hatchback 2012
7,134,590,322,101,cars_train/04854.jpg,Ferrari California Convertible 2012
34,57,350,226,138,cars_train/04855.jpg,Hyundai Elantra Touring Hatchback 2012
244,199,625,406,141,cars_train/04856.jpg,Infiniti QX56 SUV 2011
43,152,568,360,10,cars_train/04857.jpg,Aston Martin Virage Coupe 2012
120,227,555,413,76,cars_train/04858.jpg,Chrysler Sebring Convertible 2010
8,33,251,164,173,cars_train/04859.jpg,Ram C/V Cargo Van Minivan 2012
6,44,377,246,123,cars_train/04862.jpg,HUMMER H3T Crew Cab 2010
76,262,944,661,27,cars_train/04865.jpg,BMW 1 Series Coupe 2012
151,148,769,445,158,cars_train/04866.jpg,Mazda Tribute SUV 2011
51,56,278,159,156,cars_train/04867.jpg,MINI Cooper Roadster Convertible 2012
85,98,569,309,167,cars_train/04869.jpg,Nissan Leaf Hatchback 2012
36,15,477,305,46,cars_train/04870.jpg,Buick Regal GS 2012
120,286,1073,790,165,cars_train/04873.jpg,Mercedes-Benz Sprinter Van 2012
9,1,152,103,0,cars_train/04874.jpg,AM General Hummer SUV 2000
29,65,249,155,56,cars_train/04875.jpg,Chevrolet Corvette Ron Fellows Edition Z06 2007
21,30,468,320,195,cars_train/04876.jpg,smart fortwo Convertible 2012
51,99,1160,754,95,cars_train/04878.jpg,Dodge Charger Sedan 2012
451,231,2545,1775,66,cars_train/04879.jpg,Chevrolet Malibu Hybrid Sedan 2010
63,122,844,410,186,cars_train/04880.jpg,Toyota Camry Sedan 2012
27,77,460,275,117,cars_train/04881.jpg,GMC Terrain SUV 2012
1,98,420,269,103,cars_train/04882.jpg,Ferrari 458 Italia Coupe 2012
117,465,1946,1123,18,cars_train/04883.jpg,Audi TT Hatchback 2011
31,35,236,162,7,cars_train/04884.jpg,Aston Martin V8 Vantage Convertible 2012
38,105,1565,740,43,cars_train/04886.jpg,Bentley Continental Flying Spur Sedan 2007
8,1,258,165,39,cars_train/04887.jpg,Bentley Arnage Sedan 2009
20,33,241,163,89,cars_train/04888.jpg,Dodge Dakota Crew Cab 2010
108,114,546,384,93,cars_train/04889.jpg,Dodge Durango SUV 2012
40,25,567,378,94,cars_train/04890.jpg,Dodge Durango SUV 2007
12,39,265,142,15,cars_train/04893.jpg,Audi V8 Sedan 1994
56,11,346,186,107,cars_train/04894.jpg,Ford Freestar Minivan 2007
148,173,749,479,131,cars_train/04895.jpg,Hyundai Tucson SUV 2012
27,71,423,243,55,cars_train/04896.jpg,Chevrolet Corvette ZR1 2012
6,63,806,510,183,cars_train/04897.jpg,Suzuki SX4 Sedan 2012
8,104,623,360,73,cars_train/04898.jpg,Chevrolet Silverado 1500 Extended Cab 2012
24,51,239,167,64,cars_train/04899.jpg,Chevrolet Avalanche Crew Cab 2012
111,23,527,315,51,cars_train/04900.jpg,Cadillac SRX SUV 2012
145,76,581,353,143,cars_train/04901.jpg,Jaguar XK XKR 2012
23,91,382,234,97,cars_train/04902.jpg,Eagle Talon Hatchback 1998
14,149,304,231,157,cars_train/04904.jpg,Maybach Landaulet Convertible 2012
130,100,953,366,184,cars_train/04905.jpg,Tesla Model S Sedan 2012
57,51,447,273,101,cars_train/04906.jpg,Ferrari California Convertible 2012
24,22,226,169,133,cars_train/04907.jpg,Hyundai Sonata Hybrid Sedan 2012
139,109,395,298,157,cars_train/04908.jpg,Maybach Landaulet Convertible 2012
203,227,1067,776,103,cars_train/04910.jpg,Ferrari 458 Italia Coupe 2012
99,108,479,301,109,cars_train/04911.jpg,Ford Edge SUV 2012
14,5,388,254,164,cars_train/04913.jpg,Mercedes-Benz S-Class Sedan 2012
24,216,1021,654,96,cars_train/04914.jpg,Dodge Charger SRT-8 2009
11,1,131,96,33,cars_train/04915.jpg,BMW M3 Coupe 2012
16,24,258,172,106,cars_train/04916.jpg,Ford Mustang Convertible 2007
15,60,242,175,12,cars_train/04918.jpg,Audi A5 Coupe 2012
151,112,1528,1069,88,cars_train/04919.jpg,Dodge Journey SUV 2012
46,60,575,354,164,cars_train/04920.jpg,Mercedes-Benz S-Class Sedan 2012
166,170,1076,615,163,cars_train/04921.jpg,Mercedes-Benz E-Class Sedan 2012
276,83,654,352,146,cars_train/04922.jpg,Jeep Liberty SUV 2012
100,258,753,457,15,cars_train/04923.jpg,Audi V8 Sedan 1994
198,278,1502,1054,42,cars_train/04924.jpg,Bentley Continental GT Coupe 2007
73,71,599,411,110,cars_train/04925.jpg,Ford Ranger SuperCab 2011
6,53,633,363,143,cars_train/04926.jpg,Jaguar XK XKR 2012
139,130,467,275,37,cars_train/04927.jpg,BMW Z4 Convertible 2012
15,49,601,331,112,cars_train/04928.jpg,Ford F-150 Regular Cab 2012
12,105,282,209,41,cars_train/04929.jpg,Bentley Continental GT Coupe 2012
89,40,414,249,136,cars_train/04930.jpg,Hyundai Genesis Sedan 2012
127,36,1367,896,139,cars_train/04932.jpg,Hyundai Azera Sedan 2012
22,20,384,178,180,cars_train/04933.jpg,Suzuki Aerio Sedan 2007
1,87,799,595,168,cars_train/04934.jpg,Nissan NV Passenger Van 2012
49,73,272,241,156,cars_train/04935.jpg,MINI Cooper Roadster Convertible 2012
6,6,496,223,138,cars_train/04937.jpg,Hyundai Elantra Touring Hatchback 2012
66,65,572,354,85,cars_train/04938.jpg,Dodge Ram Pickup 3500 Crew Cab 2010
31,46,294,161,104,cars_train/04939.jpg,Fisker Karma Sedan 2012
32,50,278,166,22,cars_train/04940.jpg,Audi S4 Sedan 2012
1,37,197,144,160,cars_train/04941.jpg,Mercedes-Benz 300-Class Convertible 1993
96,73,559,399,7,cars_train/04942.jpg,Aston Martin V8 Vantage Convertible 2012
3,56,253,167,71,cars_train/04943.jpg,Chevrolet Monte Carlo Coupe 2007
29,55,362,210,18,cars_train/04944.jpg,Audi TT Hatchback 2011
69,79,430,276,33,cars_train/04945.jpg,BMW M3 Coupe 2012
76,170,884,681,26,cars_train/04946.jpg,BMW 1 Series Convertible 2012
137,149,676,453,109,cars_train/04947.jpg,Ford Edge SUV 2012
113,302,668,527,95,cars_train/04948.jpg,Dodge Charger Sedan 2012
49,99,594,397,16,cars_train/04949.jpg,Audi 100 Sedan 1994
2,158,640,419,86,cars_train/04950.jpg,Dodge Ram Pickup 3500 Quad Cab 2009
17,214,1587,742,97,cars_train/04953.jpg,Eagle Talon Hatchback 1998
94,163,736,377,54,cars_train/04954.jpg,Chevrolet Corvette Convertible 2012
48,246,1085,625,175,cars_train/04955.jpg,Rolls-Royce Ghost Sedan 2012
14,73,254,172,189,cars_train/04959.jpg,Volkswagen Golf Hatchback 2012
44,67,250,171,128,cars_train/04960.jpg,Honda Accord Sedan 2012
19,13,409,268,178,cars_train/04963.jpg,Spyker C8 Convertible 2009
3,12,300,211,130,cars_train/04964.jpg,Hyundai Santa Fe SUV 2012
50,88,440,254,177,cars_train/04965.jpg,Scion xD Hatchback 2012
17,62,187,123,30,cars_train/04966.jpg,BMW 6 Series Convertible 2007
4,144,799,526,81,cars_train/04967.jpg,Daewoo Nubira Wagon 2002
19,104,616,385,158,cars_train/04968.jpg,Mazda Tribute SUV 2011
2,34,355,176,158,cars_train/04969.jpg,Mazda Tribute SUV 2011
110,133,565,368,170,cars_train/04971.jpg,Nissan 240SX Coupe 1998
197,105,1059,726,37,cars_train/04972.jpg,BMW Z4 Convertible 2012
56,100,449,346,36,cars_train/04973.jpg,BMW X3 SUV 2012
15,46,290,207,130,cars_train/04974.jpg,Hyundai Santa Fe SUV 2012
27,93,620,350,37,cars_train/04975.jpg,BMW Z4 Convertible 2012
95,140,1344,860,192,cars_train/04976.jpg,Volvo C30 Hatchback 2012
23,78,601,403,126,cars_train/04977.jpg,Honda Odyssey Minivan 2007
125,165,574,469,34,cars_train/04978.jpg,BMW M5 Sedan 2010
1,167,645,445,54,cars_train/04979.jpg,Chevrolet Corvette Convertible 2012
47,272,919,638,144,cars_train/04981.jpg,Jeep Patriot SUV 2012
78,264,961,563,192,cars_train/04982.jpg,Volvo C30 Hatchback 2012
11,103,617,310,128,cars_train/04984.jpg,Honda Accord Sedan 2012
10,44,1027,557,116,cars_train/04985.jpg,Ford Fiesta Sedan 2012
14,95,483,337,119,cars_train/04986.jpg,GMC Yukon Hybrid SUV 2012
76,81,660,420,130,cars_train/04987.jpg,Hyundai Santa Fe SUV 2012
55,149,529,343,43,cars_train/04989.jpg,Bentley Continental Flying Spur Sedan 2007
42,90,613,398,74,cars_train/04993.jpg,Chevrolet Silverado 1500 Regular Cab 2012
26,84,401,284,127,cars_train/04995.jpg,Honda Accord Coupe 2012
8,51,799,411,29,cars_train/04998.jpg,BMW 3 Series Wagon 2012
55,80,978,667,110,cars_train/04999.jpg,Ford Ranger SuperCab 2011
15,37,258,180,71,cars_train/05000.jpg,Chevrolet Monte Carlo Coupe 2007
1,27,640,438,178,cars_train/05001.jpg,Spyker C8 Convertible 2009
56,60,346,222,114,cars_train/05005.jpg,Ford Focus Sedan 2007
22,13,292,188,36,cars_train/05006.jpg,BMW X3 SUV 2012
39,142,617,354,19,cars_train/05007.jpg,Audi S6 Sedan 2011
71,16,399,321,44,cars_train/05009.jpg,Bugatti Veyron 16.4 Convertible 2009
27,84,281,184,102,cars_train/05010.jpg,Ferrari 458 Italia Convertible 2012
